hiring_manager: vseloved; similarity_score: 0.93102
hiring_manager: StackCommerce; similarity_score: 0.17087
hiring_manager: sstevens13; similarity_score: 0.17087
hiring_manager: hafabnew; similarity_score: 0.16981
hiring_manager: button; similarity_score: 0.16980
hiring_manager: infer; similarity_score: 0.16980
hiring_manager: blo; similarity_score: 0.16874
hiring_manager: rs; similarity_score: 0.16874
hiring_manager: joshyeager; similarity_score: 0.16666
hiring_manager: eli; similarity_score: 0.16666
hiring_manager: FLGMwt; similarity_score: 0.16666
hiring_manager: dale-ssc; similarity_score: 0.16665
hiring_manager: wtvanhest; similarity_score: 0.16564
hiring_manager: krambs; similarity_score: 0.16563
hiring_manager: DLarsen; similarity_score: 0.16463
hiring_manager: lipsmack; similarity_score: 0.16462
hiring_manager: millchristian; similarity_score: 0.16363
hiring_manager: nickbaum; similarity_score: 0.16363
hiring_manager: thethimble; similarity_score: 0.16363
hiring_manager: fasteddie; similarity_score: 0.16363
hiring_manager: natgordon; similarity_score: 0.16362
hiring_manager: scalesolved; similarity_score: 0.16264
hiring_manager: abuggia; similarity_score: 0.16167
hiring_manager: AndrewKemendo; similarity_score: 0.16167
hiring_manager: mburnett; similarity_score: 0.16166
hiring_manager: carterbrutschy; similarity_score: 0.16070
hiring_manager: antoviaque; similarity_score: 0.15976
hiring_manager: gokulkumark; similarity_score: 0.15882
hiring_manager: wwarren; similarity_score: 0.15789
hiring_manager: rcodesmith; similarity_score: 0.15788
hiring_manager: gsmoore; similarity_score: 0.15697
hiring_manager: kmerritt; similarity_score: 0.15697
hiring_manager: jakestein; similarity_score: 0.15697
hiring_manager: JayNeely; similarity_score: 0.15697
hiring_manager: ig1; similarity_score: 0.15696
hiring_manager: jedanbik; similarity_score: 0.15606
hiring_manager: mikebabineau; similarity_score: 0.15606
hiring_manager: svec; similarity_score: 0.15606
hiring_manager: akhudek; similarity_score: 0.15428
hiring_manager: d0m; similarity_score: 0.15428
hiring_manager: frd91gt; similarity_score: 0.15428
hiring_manager: jgadbois; similarity_score: 0.15427
hiring_manager: Mynar; similarity_score: 0.15253
hiring_manager: jonbischke; similarity_score: 0.15168
hiring_manager: villosil; similarity_score: 0.15083
hiring_manager: gvaldes; similarity_score: 0.15083
hiring_manager: tj_dstillery; similarity_score: 0.14999
hiring_manager: meritt; similarity_score: 0.14999
hiring_manager: awongh; similarity_score: 0.14916
hiring_manager: AlexWest; similarity_score: 0.14916
hiring_manager: samuelbrin; similarity_score: 0.14916
hiring_manager: d4mi3n; similarity_score: 0.14916
hiring_manager: fheisler; similarity_score: 0.14916
hiring_manager: rholdy; similarity_score: 0.14835
hiring_manager: EmilLondon; similarity_score: 0.14834
hiring_manager: mfontani; similarity_score: 0.14834
hiring_manager: Michael_Docker; similarity_score: 0.14834
hiring_manager: robvolk; similarity_score: 0.14834
hiring_manager: abadmeows; similarity_score: 0.14754
hiring_manager: JPMorganAthena; similarity_score: 0.14753
hiring_manager: amitkumar01; similarity_score: 0.14673
hiring_manager: kennon42; similarity_score: 0.14673
hiring_manager: JimiofEden; similarity_score: 0.14594
hiring_manager: summerville; similarity_score: 0.14594
hiring_manager: isojon; similarity_score: 0.14593
hiring_manager: ashleyjohn; similarity_score: 0.14515
hiring_manager: Clairesheng; similarity_score: 0.14515
hiring_manager: tjicc; similarity_score: 0.14515
hiring_manager: arobbins; similarity_score: 0.14437
hiring_manager: sparkman55; similarity_score: 0.14361
hiring_manager: Stealx; similarity_score: 0.14361
hiring_manager: capkutay; similarity_score: 0.14361
hiring_manager: jason_dstillery; similarity_score: 0.14284
hiring_manager: oebs; similarity_score: 0.14284
hiring_manager: Airphrame; similarity_score: 0.14209
hiring_manager: JJMalina; similarity_score: 0.14136
hiring_manager: ILIKEPONIES; similarity_score: 0.14135
hiring_manager: spicyj; similarity_score: 0.14135
hiring_manager: devinfoley; similarity_score: 0.14061
hiring_manager: jarmitage; similarity_score: 0.13989
hiring_manager: speek; similarity_score: 0.13989
hiring_manager: jhdavids8; similarity_score: 0.13917
hiring_manager: royrusso; similarity_score: 0.13916
hiring_manager: gumby; similarity_score: 0.13845
hiring_manager: zgm; similarity_score: 0.13775
hiring_manager: cce_; similarity_score: 0.13705
hiring_manager: bostik; similarity_score: 0.13705
hiring_manager: michaelhoffman; similarity_score: 0.13636
hiring_manager: samelawrence; similarity_score: 0.13636
hiring_manager: mikepk; similarity_score: 0.13635
hiring_manager: cliftonk; similarity_score: 0.13567
hiring_manager: tripadvisor; similarity_score: 0.13567
hiring_manager: cairo140; similarity_score: 0.13567
hiring_manager: taggartbg; similarity_score: 0.13499
hiring_manager: bijanv; similarity_score: 0.13499
hiring_manager: ellego; similarity_score: 0.13432
hiring_manager: zaidos; similarity_score: 0.13299
hiring_manager: andrewforee; similarity_score: 0.13170
hiring_manager: okhudeira; similarity_score: 0.13170
hiring_manager: itsdrewmiller; similarity_score: 0.13170
hiring_manager: ddtruong17; similarity_score: 0.13106
hiring_manager: Synergyse; similarity_score: 0.13105
hiring_manager: lightningstorm; similarity_score: 0.13043
hiring_manager: bbeck; similarity_score: 0.13042
hiring_manager: mmattax; similarity_score: 0.12980
hiring_manager: the_gigi; similarity_score: 0.12979
hiring_manager: sir_akshay; similarity_score: 0.12918
hiring_manager: tharshan09; similarity_score: 0.12917
hiring_manager: chollida1; similarity_score: 0.12856
hiring_manager: bradfa; similarity_score: 0.12675
hiring_manager: sb_ba; similarity_score: 0.12616
hiring_manager: jerrythompson; similarity_score: 0.12558
hiring_manager: mightybyte; similarity_score: 0.12557
hiring_manager: techwraith; similarity_score: 0.12499
hiring_manager: kmano8; similarity_score: 0.12441
hiring_manager: JimboOmega; similarity_score: 0.12384
hiring_manager: azth; similarity_score: 0.12106
hiring_manager: twog; similarity_score: 0.11999
hiring_manager: matm; similarity_score: 0.11999
hiring_manager: brandicmt; similarity_score: 0.11946
hiring_manager: scotchio; similarity_score: 0.11893
hiring_manager: snowmaker; similarity_score: 0.11893
hiring_manager: rchiba; similarity_score: 0.11841
hiring_manager: radex; similarity_score: 0.11687
hiring_manager: cwhiten; similarity_score: 0.11687
hiring_manager: meric; similarity_score: 0.11637
hiring_manager: calebelston; similarity_score: 0.11587
hiring_manager: jumby; similarity_score: 0.11587
hiring_manager: andrem; similarity_score: 0.11488
hiring_manager: boyd; similarity_score: 0.11344
hiring_manager: daryn00; similarity_score: 0.11343
hiring_manager: jsfour; similarity_score: 0.11296
hiring_manager: jyrani; similarity_score: 0.11296
hiring_manager: interurban; similarity_score: 0.11065
hiring_manager: karlwmacmillan; similarity_score: 0.11065
hiring_manager: ricaurte; similarity_score: 0.11019
hiring_manager: karenkuhn; similarity_score: 0.11019
hiring_manager: a_bergie; similarity_score: 0.10930
hiring_manager: hectorals; similarity_score: 0.10930
hiring_manager: ssc-tech; similarity_score: 0.10842
hiring_manager: ejdyksen; similarity_score: 0.10756
hiring_manager: conorgil145; similarity_score: 0.10629
hiring_manager: Fr4ncis; similarity_score: 0.10464
hiring_manager: jdotjdot; similarity_score: 0.10464
hiring_manager: adamdingle; similarity_score: 0.10424
hiring_manager: channel4; similarity_score: 0.10384
hiring_manager: blakeweb; similarity_score: 0.10344
hiring_manager: dalys; similarity_score: 0.10187
hiring_manager: jjarmoc; similarity_score: 0.10187
hiring_manager: erex78; similarity_score: 0.09962
hiring_manager: dford87; similarity_score: 0.09889
hiring_manager: chris_webster75; similarity_score: 0.09746
hiring_manager: ninetax; similarity_score: 0.09711
hiring_manager: kedargj; similarity_score: 0.09607
hiring_manager: e0m; similarity_score: 0.09539
hiring_manager: diafygi; similarity_score: 0.09309
hiring_manager: krisneuharth; similarity_score: 0.08880
hiring_manager: UnderTheRadarKS; similarity_score: 0.08823
hiring_manager: alexthornton; similarity_score: 0.08794
hiring_manager: greattypo; similarity_score: 0.08709
hiring_manager: pensieri; similarity_score: 0.08598
hiring_manager: adambratt; similarity_score: 0.08597
hiring_manager: rkpzero; similarity_score: 0.08570
hiring_manager: PJDK; similarity_score: 0.08463
hiring_manager: samidalouche; similarity_score: 0.08307
hiring_manager: voleon; similarity_score: 0.08231
hiring_manager: nixy; similarity_score: 0.07963
hiring_manager: theflyingkiwi42; similarity_score: 0.07917
hiring_manager: vonnik; similarity_score: 0.07627
hiring_manager: BWStearns; similarity_score: 0.07437
hiring_manager: aj_icracked; similarity_score: 0.07316
hiring_manager: aglp2010; similarity_score: 0.06958
hiring_manager: aghuwalewala; similarity_score: 0.06666
hiring_manager: jamalex; similarity_score: 0.05894
hiring_manager: sophiestrap; similarity_score: 0.05671
