hiring_manager: papaonlegs; similarity_score: 0.97894
hiring_manager: wiredd; similarity_score: 0.53142
hiring_manager: FreshPuzzles; similarity_score: 0.53142
hiring_manager: propellerhat; similarity_score: 0.52840
hiring_manager: BGCivis; similarity_score: 0.52840
hiring_manager: sidjoshi; similarity_score: 0.52840
hiring_manager: geori; similarity_score: 0.52542
hiring_manager: sahil_videology; similarity_score: 0.52542
hiring_manager: escherize; similarity_score: 0.52541
hiring_manager: tomccabe; similarity_score: 0.52541
hiring_manager: hglaser; similarity_score: 0.52247
hiring_manager: nichol4s; similarity_score: 0.52246
hiring_manager: PhantomPhreak; similarity_score: 0.52246
hiring_manager: JayNeely; similarity_score: 0.51955
hiring_manager: RaizlabsTalent; similarity_score: 0.51665
hiring_manager: bowmanb; similarity_score: 0.51380
hiring_manager: ashleyjohn; similarity_score: 0.51098
hiring_manager: calpaterson; similarity_score: 0.51098
hiring_manager: jdjdjd; similarity_score: 0.51098
hiring_manager: Theranos; similarity_score: 0.50819
hiring_manager: loganfrederick; similarity_score: 0.50819
hiring_manager: zacharypinter; similarity_score: 0.50819
hiring_manager: gsiener; similarity_score: 0.50542
hiring_manager: clieu1; similarity_score: 0.49999
hiring_manager: chollida1; similarity_score: 0.49732
hiring_manager: cwc22; similarity_score: 0.49731
hiring_manager: Andrew_Metail; similarity_score: 0.49731
hiring_manager: jpwagner; similarity_score: 0.49467
hiring_manager: ssk2; similarity_score: 0.49467
hiring_manager: mrbird; similarity_score: 0.49206
hiring_manager: clarkevans; similarity_score: 0.49205
hiring_manager: nkoren; similarity_score: 0.48947
hiring_manager: omarish; similarity_score: 0.48947
hiring_manager: grydstedt; similarity_score: 0.48946
hiring_manager: anotherdrew42; similarity_score: 0.48946
hiring_manager: kscottz; similarity_score: 0.48691
hiring_manager: Dejeanakay; similarity_score: 0.48690
hiring_manager: jhmaddox; similarity_score: 0.48690
hiring_manager: axiom; similarity_score: 0.48690
hiring_manager: knes; similarity_score: 0.48690
hiring_manager: darrenkopp; similarity_score: 0.48690
hiring_manager: nathanwdavis; similarity_score: 0.48185
hiring_manager: dannysu; similarity_score: 0.47938
hiring_manager: mateodelnorte; similarity_score: 0.47937
hiring_manager: chrisduesing; similarity_score: 0.47937
hiring_manager: meaydinli; similarity_score: 0.47937
hiring_manager: sciurus; similarity_score: 0.47692
hiring_manager: sam; similarity_score: 0.47692
hiring_manager: mburst; similarity_score: 0.47207
hiring_manager: cj; similarity_score: 0.47207
hiring_manager: klochner; similarity_score: 0.47207
hiring_manager: evaneykelen; similarity_score: 0.46968
hiring_manager: breckognize; similarity_score: 0.46733
hiring_manager: davidshariff; similarity_score: 0.46732
hiring_manager: d0m; similarity_score: 0.46732
hiring_manager: squirrel; similarity_score: 0.46499
hiring_manager: asolove; similarity_score: 0.46499
hiring_manager: BMarkmann; similarity_score: 0.46499
hiring_manager: soundandfeury; similarity_score: 0.46499
hiring_manager: DLarsen; similarity_score: 0.46499
hiring_manager: dimitry12; similarity_score: 0.46268
hiring_manager: kenrose; similarity_score: 0.46268
hiring_manager: biggitybones; similarity_score: 0.46039
hiring_manager: mandoescamilla; similarity_score: 0.46038
hiring_manager: jason_allen; similarity_score: 0.46038
hiring_manager: bostonpete; similarity_score: 0.45812
hiring_manager: yesimahuman; similarity_score: 0.45812
hiring_manager: alexose; similarity_score: 0.45588
hiring_manager: bgriggs1; similarity_score: 0.45587
hiring_manager: olivercameron; similarity_score: 0.45587
hiring_manager: YelpEngineering; similarity_score: 0.45365
hiring_manager: twymer; similarity_score: 0.45365
hiring_manager: nikhaldi; similarity_score: 0.45365
hiring_manager: dwiel; similarity_score: 0.45145
hiring_manager: jkoc; similarity_score: 0.44926
hiring_manager: manoa; similarity_score: 0.44497
hiring_manager: mpdaugherty; similarity_score: 0.44497
hiring_manager: yapjonathan; similarity_score: 0.44496
hiring_manager: biomimic; similarity_score: 0.44075
hiring_manager: inastar; similarity_score: 0.44075
hiring_manager: jasoncrawford; similarity_score: 0.44075
hiring_manager: brendan_gill; similarity_score: 0.43867
hiring_manager: jlees; similarity_score: 0.43661
hiring_manager: infer; similarity_score: 0.43660
hiring_manager: conversica; similarity_score: 0.43457
hiring_manager: sridevizarin; similarity_score: 0.43457
hiring_manager: eugeneiiim; similarity_score: 0.43457
hiring_manager: rvivek; similarity_score: 0.43255
hiring_manager: stockninja; similarity_score: 0.43255
hiring_manager: petrosagg; similarity_score: 0.43254
hiring_manager: hafabnew; similarity_score: 0.43054
hiring_manager: ndonnellan; similarity_score: 0.42465
hiring_manager: santiycr; similarity_score: 0.42465
hiring_manager: pashabitz; similarity_score: 0.42465
hiring_manager: xiongww; similarity_score: 0.42465
hiring_manager: astralship; similarity_score: 0.42272
hiring_manager: fasteddie; similarity_score: 0.42271
hiring_manager: Gyffindor; similarity_score: 0.42080
hiring_manager: vonnik; similarity_score: 0.42080
hiring_manager: noobuser123; similarity_score: 0.41891
hiring_manager: thethimble; similarity_score: 0.41891
hiring_manager: bootstraponline; similarity_score: 0.41891
hiring_manager: djyoo; similarity_score: 0.41891
hiring_manager: tharshan09; similarity_score: 0.41703
hiring_manager: rprovey; similarity_score: 0.41703
hiring_manager: sethbannon; similarity_score: 0.41517
hiring_manager: mikebabineau; similarity_score: 0.41517
hiring_manager: pandamcbonesaw; similarity_score: 0.41150
hiring_manager: Clairesheng; similarity_score: 0.41150
hiring_manager: tianyicui; similarity_score: 0.41149
hiring_manager: antoviaque; similarity_score: 0.40968
hiring_manager: bambootalent; similarity_score: 0.40789
hiring_manager: tobinharris; similarity_score: 0.40788
hiring_manager: svec; similarity_score: 0.40610
hiring_manager: blo; similarity_score: 0.40610
hiring_manager: sian_OK; similarity_score: 0.40434
hiring_manager: hseikaly; similarity_score: 0.40433
hiring_manager: brandonthejames; similarity_score: 0.40259
hiring_manager: zeiler; similarity_score: 0.40259
hiring_manager: fheisler; similarity_score: 0.40258
hiring_manager: jakestein; similarity_score: 0.39913
hiring_manager: martinshen; similarity_score: 0.39913
hiring_manager: scottaj2; similarity_score: 0.39743
hiring_manager: Bahamut; similarity_score: 0.39742
hiring_manager: joshuamcginnis; similarity_score: 0.39574
hiring_manager: azinman2; similarity_score: 0.39574
hiring_manager: dh0913; similarity_score: 0.39574
hiring_manager: Synergyse; similarity_score: 0.39573
hiring_manager: JJMalina; similarity_score: 0.39573
hiring_manager: AaronLasseigne; similarity_score: 0.39573
hiring_manager: sinak; similarity_score: 0.39406
hiring_manager: sqs; similarity_score: 0.39240
hiring_manager: EmilLondon; similarity_score: 0.39075
hiring_manager: jonbischke; similarity_score: 0.39074
hiring_manager: kcrossisec; similarity_score: 0.39074
hiring_manager: AlexWest; similarity_score: 0.39074
hiring_manager: jontonsoup; similarity_score: 0.38911
hiring_manager: jarmitage; similarity_score: 0.38749
hiring_manager: _br; similarity_score: 0.38749
hiring_manager: diego; similarity_score: 0.38589
hiring_manager: JimiofEden; similarity_score: 0.38588
hiring_manager: fortpoint; similarity_score: 0.38588
hiring_manager: bjelkeman-again; similarity_score: 0.38429
hiring_manager: sparkman55; similarity_score: 0.37958
hiring_manager: bostik; similarity_score: 0.37958
hiring_manager: arobbins; similarity_score: 0.37958
hiring_manager: ILIKEPONIES; similarity_score: 0.37804
hiring_manager: cgilboy; similarity_score: 0.37651
hiring_manager: georgespencer; similarity_score: 0.37348
hiring_manager: noahbrier; similarity_score: 0.37199
hiring_manager: waseems; similarity_score: 0.37199
hiring_manager: alexchantastic; similarity_score: 0.37199
hiring_manager: gsastry; similarity_score: 0.36904
hiring_manager: oms1005; similarity_score: 0.36903
hiring_manager: tair; similarity_score: 0.36758
hiring_manager: paulc; similarity_score: 0.36613
hiring_manager: tqn; similarity_score: 0.36613
hiring_manager: frisco; similarity_score: 0.36327
hiring_manager: swampthing; similarity_score: 0.36327
hiring_manager: cairo140; similarity_score: 0.36186
hiring_manager: michaelhoffman; similarity_score: 0.36046
hiring_manager: shedd; similarity_score: 0.35906
hiring_manager: woodhull; similarity_score: 0.35906
hiring_manager: zaidos; similarity_score: 0.35906
hiring_manager: andrewforee; similarity_score: 0.35631
hiring_manager: daveoflynn; similarity_score: 0.35631
hiring_manager: bbeck; similarity_score: 0.35631
hiring_manager: gnidan; similarity_score: 0.35631
hiring_manager: arach; similarity_score: 0.35495
hiring_manager: jennifer_scroll; similarity_score: 0.35360
hiring_manager: iis_zephyr; similarity_score: 0.35360
hiring_manager: mapdock; similarity_score: 0.35226
hiring_manager: ameryz07; similarity_score: 0.34962
hiring_manager: samuelbrin; similarity_score: 0.34962
hiring_manager: the_gigi; similarity_score: 0.34961
hiring_manager: mbesto; similarity_score: 0.34831
hiring_manager: lightningstorm; similarity_score: 0.34830
hiring_manager: dalys; similarity_score: 0.34444
hiring_manager: meritt; similarity_score: 0.34317
hiring_manager: JimboOmega; similarity_score: 0.34317
hiring_manager: jnenglish; similarity_score: 0.34316
hiring_manager: sb_ba; similarity_score: 0.34316
hiring_manager: kmano8; similarity_score: 0.34190
hiring_manager: snowmaker; similarity_score: 0.33940
hiring_manager: jasonparekh; similarity_score: 0.33695
hiring_manager: vaxtrac; similarity_score: 0.33695
hiring_manager: ncbk12; similarity_score: 0.33573
hiring_manager: matm; similarity_score: 0.33452
hiring_manager: jhdavids8; similarity_score: 0.32978
hiring_manager: azth; similarity_score: 0.32978
hiring_manager: alexthornton; similarity_score: 0.32631
hiring_manager: minichate; similarity_score: 0.32631
hiring_manager: cwhiten; similarity_score: 0.32517
hiring_manager: rchiba; similarity_score: 0.32404
hiring_manager: bsnyder; similarity_score: 0.32179
hiring_manager: jspiral; similarity_score: 0.31848
hiring_manager: jsfour; similarity_score: 0.31632
hiring_manager: boyd; similarity_score: 0.31632
hiring_manager: JangoSteve; similarity_score: 0.31524
hiring_manager: blakeweb; similarity_score: 0.31207
hiring_manager: ejdyksen; similarity_score: 0.31207
hiring_manager: ninetax; similarity_score: 0.30794
hiring_manager: michaelrstubbs; similarity_score: 0.30591
hiring_manager: conorgil145; similarity_score: 0.30491
hiring_manager: capkutay; similarity_score: 0.30490
hiring_manager: kedargj; similarity_score: 0.30194
hiring_manager: maxneu; similarity_score: 0.29999
hiring_manager: bitcrusher; similarity_score: 0.29806
hiring_manager: courtneypowell; similarity_score: 0.29523
hiring_manager: spang; similarity_score: 0.29062
hiring_manager: jjarmoc; similarity_score: 0.29061
hiring_manager: atto; similarity_score: 0.28096
hiring_manager: chrchr; similarity_score: 0.28011
hiring_manager: helloshow; similarity_score: 0.27513
hiring_manager: ehberger; similarity_score: 0.26495
hiring_manager: greattypo; similarity_score: 0.25904
hiring_manager: pensieri; similarity_score: 0.25690
hiring_manager: ddtruong17; similarity_score: 0.24799
hiring_manager: BWStearns; similarity_score: 0.22793
hiring_manager: makmanalp; similarity_score: 0.22409
hiring_manager: fh2210; similarity_score: 0.22194
hiring_manager: brendankemp; similarity_score: 0.21330
hiring_manager: frabrunelle; similarity_score: 0.15320
