hiring_manager: vseloved; similarity_score: 0.98787
hiring_manager: dmritard96; similarity_score: 0.70257
hiring_manager: salar; similarity_score: 0.69956
hiring_manager: wittedhaddock; similarity_score: 0.69956
hiring_manager: USNetizen; similarity_score: 0.69956
hiring_manager: jasoncartwright; similarity_score: 0.69361
hiring_manager: sadadar; similarity_score: 0.69361
hiring_manager: mrw34; similarity_score: 0.69360
hiring_manager: drp; similarity_score: 0.69360
hiring_manager: ben-deskpro; similarity_score: 0.69067
hiring_manager: hmpc; similarity_score: 0.68775
hiring_manager: ben336; similarity_score: 0.68775
hiring_manager: tristanz; similarity_score: 0.68487
hiring_manager: StefanBill; similarity_score: 0.68200
hiring_manager: geori; similarity_score: 0.68199
hiring_manager: jsnook; similarity_score: 0.68199
hiring_manager: kdavari; similarity_score: 0.67916
hiring_manager: trentellingsen; similarity_score: 0.67916
hiring_manager: robg; similarity_score: 0.67634
hiring_manager: pallinder; similarity_score: 0.67633
hiring_manager: erichurkman; similarity_score: 0.67355
hiring_manager: RaizlabsTalent; similarity_score: 0.67355
hiring_manager: Renat; similarity_score: 0.67078
hiring_manager: marybheine; similarity_score: 0.67077
hiring_manager: calpaterson; similarity_score: 0.66530
hiring_manager: zacharypinter; similarity_score: 0.66529
hiring_manager: SendGrid; similarity_score: 0.66529
hiring_manager: PhantomPhreak; similarity_score: 0.66259
hiring_manager: tylersakats; similarity_score: 0.66259
hiring_manager: madjack74; similarity_score: 0.66259
hiring_manager: machinezone; similarity_score: 0.66259
hiring_manager: ebildsten; similarity_score: 0.65725
hiring_manager: davidknezevic; similarity_score: 0.65725
hiring_manager: samirez; similarity_score: 0.65725
hiring_manager: THSK; similarity_score: 0.65199
hiring_manager: gshx; similarity_score: 0.65199
hiring_manager: raxnet; similarity_score: 0.64939
hiring_manager: ssk2; similarity_score: 0.64939
hiring_manager: rememberlenny; similarity_score: 0.64681
hiring_manager: asolove; similarity_score: 0.64426
hiring_manager: BornInTheUSSR; similarity_score: 0.64426
hiring_manager: jonhearty; similarity_score: 0.64426
hiring_manager: bacheson1293; similarity_score: 0.64425
hiring_manager: bladedawg; similarity_score: 0.64172
hiring_manager: chrisconley; similarity_score: 0.63921
hiring_manager: agazso; similarity_score: 0.63921
hiring_manager: egillie; similarity_score: 0.63921
hiring_manager: malyk; similarity_score: 0.63671
hiring_manager: doctoboggan; similarity_score: 0.63671
hiring_manager: mac14; similarity_score: 0.63424
hiring_manager: tyoung; similarity_score: 0.63423
hiring_manager: pashabitz; similarity_score: 0.63177
hiring_manager: Theranos; similarity_score: 0.62934
hiring_manager: meaydinli; similarity_score: 0.62933
hiring_manager: sam; similarity_score: 0.62691
hiring_manager: gsiener; similarity_score: 0.62691
hiring_manager: rskinner; similarity_score: 0.62451
hiring_manager: jdawe; similarity_score: 0.62451
hiring_manager: hywel; similarity_score: 0.62451
hiring_manager: mariusz331; similarity_score: 0.62213
hiring_manager: kevinschumacher; similarity_score: 0.62213
hiring_manager: jtoberon; similarity_score: 0.62213
hiring_manager: sinak; similarity_score: 0.62213
hiring_manager: knowtheory; similarity_score: 0.61977
hiring_manager: escherize; similarity_score: 0.61976
hiring_manager: temuze; similarity_score: 0.61976
hiring_manager: swilson7; similarity_score: 0.61976
hiring_manager: evaneykelen; similarity_score: 0.61742
hiring_manager: FreshPuzzles; similarity_score: 0.61741
hiring_manager: cj; similarity_score: 0.61509
hiring_manager: mdu; similarity_score: 0.61509
hiring_manager: TEVO_throwaway; similarity_score: 0.61508
hiring_manager: purephase; similarity_score: 0.61508
hiring_manager: olivercameron; similarity_score: 0.61508
hiring_manager: jeffdn; similarity_score: 0.61277
hiring_manager: wbobeirne; similarity_score: 0.61047
hiring_manager: squirrel; similarity_score: 0.61047
hiring_manager: jamieiles; similarity_score: 0.61047
hiring_manager: masylum; similarity_score: 0.60820
hiring_manager: alexose; similarity_score: 0.60820
hiring_manager: mandoescamilla; similarity_score: 0.60820
hiring_manager: DenisM; similarity_score: 0.60594
hiring_manager: wdewind; similarity_score: 0.60594
hiring_manager: Peroni; similarity_score: 0.60594
hiring_manager: manoa; similarity_score: 0.60594
hiring_manager: jluan; similarity_score: 0.60370
hiring_manager: yjkogan; similarity_score: 0.60369
hiring_manager: lrc1717; similarity_score: 0.60369
hiring_manager: sv123; similarity_score: 0.60147
hiring_manager: olegp; similarity_score: 0.60147
hiring_manager: uwemaurer; similarity_score: 0.60146
hiring_manager: vinceguidry; similarity_score: 0.59926
hiring_manager: nilsbunger; similarity_score: 0.59926
hiring_manager: Sarean; similarity_score: 0.59926
hiring_manager: Jeffrey903; similarity_score: 0.59925
hiring_manager: luisrudge; similarity_score: 0.59925
hiring_manager: alain_gilbert; similarity_score: 0.59925
hiring_manager: adamwiggins; similarity_score: 0.59925
hiring_manager: twymer; similarity_score: 0.59925
hiring_manager: Jobsatgraze; similarity_score: 0.59925
hiring_manager: rs; similarity_score: 0.59925
hiring_manager: grigory; similarity_score: 0.59706
hiring_manager: diggan; similarity_score: 0.59488
hiring_manager: illscience; similarity_score: 0.59488
hiring_manager: Andrew_Metail; similarity_score: 0.59488
hiring_manager: martian; similarity_score: 0.59488
hiring_manager: VicinitasTech; similarity_score: 0.59272
hiring_manager: hafabnew; similarity_score: 0.59271
hiring_manager: bgriggs1; similarity_score: 0.59057
hiring_manager: MattfromHall; similarity_score: 0.59057
hiring_manager: krambs; similarity_score: 0.58844
hiring_manager: jasoncrawford; similarity_score: 0.58844
hiring_manager: brendan_gill; similarity_score: 0.58844
hiring_manager: dale-ssc; similarity_score: 0.58844
hiring_manager: nschuett; similarity_score: 0.58422
hiring_manager: nickbaum; similarity_score: 0.58422
hiring_manager: eugeneiiim; similarity_score: 0.58422
hiring_manager: zmillman; similarity_score: 0.58422
hiring_manager: natgordon; similarity_score: 0.58214
hiring_manager: Jhaney34; similarity_score: 0.58214
hiring_manager: button; similarity_score: 0.58213
hiring_manager: sstevens13; similarity_score: 0.58213
hiring_manager: infer; similarity_score: 0.57801
hiring_manager: StackCommerce; similarity_score: 0.57800
hiring_manager: FLGMwt; similarity_score: 0.57596
hiring_manager: gsmoore; similarity_score: 0.57596
hiring_manager: wtvanhest; similarity_score: 0.57596
hiring_manager: DLarsen; similarity_score: 0.57596
hiring_manager: eli; similarity_score: 0.57394
hiring_manager: fasteddie; similarity_score: 0.57393
hiring_manager: scalesolved; similarity_score: 0.57393
hiring_manager: millchristian; similarity_score: 0.57393
hiring_manager: svec; similarity_score: 0.57192
hiring_manager: joshyeager; similarity_score: 0.57192
hiring_manager: blo; similarity_score: 0.57192
hiring_manager: thethimble; similarity_score: 0.57191
hiring_manager: lipsmack; similarity_score: 0.56992
hiring_manager: carterbrutschy; similarity_score: 0.56794
hiring_manager: antoviaque; similarity_score: 0.56794
hiring_manager: mburnett; similarity_score: 0.56793
hiring_manager: akhudek; similarity_score: 0.56596
hiring_manager: gokulkumark; similarity_score: 0.56596
hiring_manager: d0m; similarity_score: 0.56400
hiring_manager: wwarren; similarity_score: 0.56400
hiring_manager: Michael_Docker; similarity_score: 0.56206
hiring_manager: AndrewKemendo; similarity_score: 0.56206
hiring_manager: frd91gt; similarity_score: 0.56013
hiring_manager: rcodesmith; similarity_score: 0.56013
hiring_manager: ig1; similarity_score: 0.56013
hiring_manager: JayNeely; similarity_score: 0.55821
hiring_manager: kmerritt; similarity_score: 0.55821
hiring_manager: robvolk; similarity_score: 0.55631
hiring_manager: awongh; similarity_score: 0.55631
hiring_manager: abuggia; similarity_score: 0.55441
hiring_manager: Mynar; similarity_score: 0.55441
hiring_manager: mikebabineau; similarity_score: 0.55441
hiring_manager: villosil; similarity_score: 0.55441
hiring_manager: jedanbik; similarity_score: 0.55253
hiring_manager: d4mi3n; similarity_score: 0.55067
hiring_manager: jgadbois; similarity_score: 0.54881
hiring_manager: summerville; similarity_score: 0.54881
hiring_manager: tj_dstillery; similarity_score: 0.54881
hiring_manager: rholdy; similarity_score: 0.54881
hiring_manager: jonbischke; similarity_score: 0.54514
hiring_manager: abadmeows; similarity_score: 0.54514
hiring_manager: jakestein; similarity_score: 0.54514
hiring_manager: gvaldes; similarity_score: 0.54333
hiring_manager: spicyj; similarity_score: 0.54332
hiring_manager: amitkumar01; similarity_score: 0.54332
hiring_manager: EmilLondon; similarity_score: 0.54151
hiring_manager: Clairesheng; similarity_score: 0.53973
hiring_manager: arobbins; similarity_score: 0.53794
hiring_manager: samuelbrin; similarity_score: 0.53618
hiring_manager: meritt; similarity_score: 0.53618
hiring_manager: JimiofEden; similarity_score: 0.53442
hiring_manager: tjicc; similarity_score: 0.53442
hiring_manager: speek; similarity_score: 0.53442
hiring_manager: kennon42; similarity_score: 0.53442
hiring_manager: mfontani; similarity_score: 0.53442
hiring_manager: jason_dstillery; similarity_score: 0.53442
hiring_manager: AlexWest; similarity_score: 0.53267
hiring_manager: JJMalina; similarity_score: 0.53267
hiring_manager: Stealx; similarity_score: 0.53267
hiring_manager: capkutay; similarity_score: 0.53094
hiring_manager: JPMorganAthena; similarity_score: 0.53094
hiring_manager: Airphrame; similarity_score: 0.52921
hiring_manager: sparkman55; similarity_score: 0.52921
hiring_manager: fheisler; similarity_score: 0.52750
hiring_manager: isojon; similarity_score: 0.52750
hiring_manager: samelawrence; similarity_score: 0.52749
hiring_manager: gumby; similarity_score: 0.52749
hiring_manager: ashleyjohn; similarity_score: 0.52749
hiring_manager: cliftonk; similarity_score: 0.52579
hiring_manager: tripadvisor; similarity_score: 0.52411
hiring_manager: ILIKEPONIES; similarity_score: 0.52410
hiring_manager: oebs; similarity_score: 0.52243
hiring_manager: devinfoley; similarity_score: 0.52242
hiring_manager: jarmitage; similarity_score: 0.52242
hiring_manager: mikepk; similarity_score: 0.52076
hiring_manager: jhdavids8; similarity_score: 0.52076
hiring_manager: bostik; similarity_score: 0.52075
hiring_manager: taggartbg; similarity_score: 0.51910
hiring_manager: royrusso; similarity_score: 0.51582
hiring_manager: cairo140; similarity_score: 0.51418
hiring_manager: cce_; similarity_score: 0.51418
hiring_manager: ellego; similarity_score: 0.51256
hiring_manager: michaelhoffman; similarity_score: 0.50937
hiring_manager: chollida1; similarity_score: 0.50937
hiring_manager: zaidos; similarity_score: 0.50936
hiring_manager: bijanv; similarity_score: 0.50936
hiring_manager: zgm; similarity_score: 0.50936
hiring_manager: ddtruong17; similarity_score: 0.50620
hiring_manager: mmattax; similarity_score: 0.50620
hiring_manager: sir_akshay; similarity_score: 0.50620
hiring_manager: bbeck; similarity_score: 0.50153
hiring_manager: lightningstorm; similarity_score: 0.50153
hiring_manager: okhudeira; similarity_score: 0.50153
hiring_manager: Synergyse; similarity_score: 0.50153
hiring_manager: mightybyte; similarity_score: 0.49999
hiring_manager: tharshan09; similarity_score: 0.49999
hiring_manager: the_gigi; similarity_score: 0.49999
hiring_manager: snowmaker; similarity_score: 0.49846
hiring_manager: andrewforee; similarity_score: 0.49846
hiring_manager: itsdrewmiller; similarity_score: 0.49694
hiring_manager: techwraith; similarity_score: 0.49244
hiring_manager: bradfa; similarity_score: 0.48948
hiring_manager: kmano8; similarity_score: 0.48802
hiring_manager: sb_ba; similarity_score: 0.48802
hiring_manager: JimboOmega; similarity_score: 0.48655
hiring_manager: twog; similarity_score: 0.48655
hiring_manager: jerrythompson; similarity_score: 0.48367
hiring_manager: radex; similarity_score: 0.48082
hiring_manager: matm; similarity_score: 0.47940
hiring_manager: azth; similarity_score: 0.47800
hiring_manager: cwhiten; similarity_score: 0.47660
hiring_manager: brandicmt; similarity_score: 0.47659
hiring_manager: scotchio; similarity_score: 0.47521
hiring_manager: andrem; similarity_score: 0.47383
hiring_manager: rchiba; similarity_score: 0.47109
hiring_manager: meric; similarity_score: 0.46838
hiring_manager: calebelston; similarity_score: 0.46704
hiring_manager: jsfour; similarity_score: 0.46570
hiring_manager: boyd; similarity_score: 0.46045
hiring_manager: daryn00; similarity_score: 0.46044
hiring_manager: jyrani; similarity_score: 0.45915
hiring_manager: jumby; similarity_score: 0.45914
hiring_manager: karlwmacmillan; similarity_score: 0.45786
hiring_manager: interurban; similarity_score: 0.45786
hiring_manager: ejdyksen; similarity_score: 0.45529
hiring_manager: a_bergie; similarity_score: 0.45151
hiring_manager: hectorals; similarity_score: 0.45151
hiring_manager: conorgil145; similarity_score: 0.44902
hiring_manager: ricaurte; similarity_score: 0.44779
hiring_manager: karenkuhn; similarity_score: 0.44779
hiring_manager: adamdingle; similarity_score: 0.44534
hiring_manager: jdotjdot; similarity_score: 0.44534
hiring_manager: blakeweb; similarity_score: 0.44172
hiring_manager: channel4; similarity_score: 0.44053
hiring_manager: dalys; similarity_score: 0.44053
hiring_manager: Fr4ncis; similarity_score: 0.43816
hiring_manager: ssc-tech; similarity_score: 0.43699
hiring_manager: jjarmoc; similarity_score: 0.43120
hiring_manager: ninetax; similarity_score: 0.43007
hiring_manager: erex78; similarity_score: 0.42669
hiring_manager: chris_webster75; similarity_score: 0.42558
hiring_manager: dford87; similarity_score: 0.42447
hiring_manager: diafygi; similarity_score: 0.41687
hiring_manager: e0m; similarity_score: 0.41581
hiring_manager: kedargj; similarity_score: 0.41265
hiring_manager: UnderTheRadarKS; similarity_score: 0.40851
hiring_manager: PJDK; similarity_score: 0.39371
hiring_manager: krisneuharth; similarity_score: 0.39181
hiring_manager: pensieri; similarity_score: 0.39088
hiring_manager: greattypo; similarity_score: 0.38994
hiring_manager: adambratt; similarity_score: 0.38808
hiring_manager: rkpzero; similarity_score: 0.38716
hiring_manager: alexthornton; similarity_score: 0.38716
hiring_manager: samidalouche; similarity_score: 0.37730
hiring_manager: theflyingkiwi42; similarity_score: 0.37129
hiring_manager: voleon; similarity_score: 0.36877
hiring_manager: nixy; similarity_score: 0.35902
hiring_manager: BWStearns; similarity_score: 0.35434
hiring_manager: vonnik; similarity_score: 0.35281
hiring_manager: aj_icracked; similarity_score: 0.34387
hiring_manager: aglp2010; similarity_score: 0.32995
hiring_manager: aghuwalewala; similarity_score: 0.31649
hiring_manager: jamalex; similarity_score: 0.29211
hiring_manager: sophiestrap; similarity_score: 0.28445
