hiring_manager: papaonlegs; similarity_score: 0.97825
hiring_manager: fasteddie; similarity_score: 0.40909
hiring_manager: pandamcbonesaw; similarity_score: 0.40909
hiring_manager: astralship; similarity_score: 0.40723
hiring_manager: antoviaque; similarity_score: 0.40723
hiring_manager: tianyicui; similarity_score: 0.40540
hiring_manager: Bahamut; similarity_score: 0.40358
hiring_manager: sethbannon; similarity_score: 0.40357
hiring_manager: mikebabineau; similarity_score: 0.40177
hiring_manager: noobuser123; similarity_score: 0.39999
hiring_manager: svec; similarity_score: 0.39999
hiring_manager: tharshan09; similarity_score: 0.39999
hiring_manager: dh0913; similarity_score: 0.39999
hiring_manager: Clairesheng; similarity_score: 0.39822
hiring_manager: zeiler; similarity_score: 0.39646
hiring_manager: blo; similarity_score: 0.39646
hiring_manager: AaronLasseigne; similarity_score: 0.39473
hiring_manager: JJMalina; similarity_score: 0.39473
hiring_manager: sian_OK; similarity_score: 0.39473
hiring_manager: scottaj2; similarity_score: 0.39472
hiring_manager: hseikaly; similarity_score: 0.39301
hiring_manager: sinak; similarity_score: 0.39301
hiring_manager: sqs; similarity_score: 0.39300
hiring_manager: bambootalent; similarity_score: 0.38960
hiring_manager: fheisler; similarity_score: 0.38793
hiring_manager: Synergyse; similarity_score: 0.38792
hiring_manager: jonbischke; similarity_score: 0.38792
hiring_manager: jakestein; similarity_score: 0.38792
hiring_manager: brandonthejames; similarity_score: 0.38792
hiring_manager: azinman2; similarity_score: 0.38461
hiring_manager: joshuamcginnis; similarity_score: 0.38297
hiring_manager: EmilLondon; similarity_score: 0.37974
hiring_manager: kcrossisec; similarity_score: 0.37974
hiring_manager: diego; similarity_score: 0.37974
hiring_manager: martinshen; similarity_score: 0.37974
hiring_manager: alexchantastic; similarity_score: 0.37656
hiring_manager: fortpoint; similarity_score: 0.37656
hiring_manager: AlexWest; similarity_score: 0.37656
hiring_manager: JimiofEden; similarity_score: 0.37656
hiring_manager: jontonsoup; similarity_score: 0.37656
hiring_manager: sparkman55; similarity_score: 0.37499
hiring_manager: jarmitage; similarity_score: 0.37499
hiring_manager: _br; similarity_score: 0.37344
hiring_manager: bjelkeman-again; similarity_score: 0.37343
hiring_manager: arobbins; similarity_score: 0.37036
hiring_manager: ILIKEPONIES; similarity_score: 0.36734
hiring_manager: cgilboy; similarity_score: 0.36585
hiring_manager: georgespencer; similarity_score: 0.36584
hiring_manager: bostik; similarity_score: 0.36144
hiring_manager: noahbrier; similarity_score: 0.35999
hiring_manager: cairo140; similarity_score: 0.35856
hiring_manager: gnidan; similarity_score: 0.35856
hiring_manager: tair; similarity_score: 0.35855
hiring_manager: swampthing; similarity_score: 0.35855
hiring_manager: gsastry; similarity_score: 0.35714
hiring_manager: waseems; similarity_score: 0.35714
hiring_manager: paulc; similarity_score: 0.35714
hiring_manager: oms1005; similarity_score: 0.35714
hiring_manager: daveoflynn; similarity_score: 0.35713
hiring_manager: tqn; similarity_score: 0.35294
hiring_manager: the_gigi; similarity_score: 0.35293
hiring_manager: frisco; similarity_score: 0.35293
hiring_manager: michaelhoffman; similarity_score: 0.35156
hiring_manager: mapdock; similarity_score: 0.35155
hiring_manager: arach; similarity_score: 0.35018
hiring_manager: shedd; similarity_score: 0.34882
hiring_manager: woodhull; similarity_score: 0.34882
hiring_manager: andrewforee; similarity_score: 0.34615
hiring_manager: zaidos; similarity_score: 0.34614
hiring_manager: lightningstorm; similarity_score: 0.34482
hiring_manager: bbeck; similarity_score: 0.34481
hiring_manager: ameryz07; similarity_score: 0.34350
hiring_manager: samuelbrin; similarity_score: 0.34350
hiring_manager: jennifer_scroll; similarity_score: 0.34090
hiring_manager: iis_zephyr; similarity_score: 0.33961
hiring_manager: sb_ba; similarity_score: 0.33834
hiring_manager: dalys; similarity_score: 0.33707
hiring_manager: mbesto; similarity_score: 0.33581
hiring_manager: JimboOmega; similarity_score: 0.33581
hiring_manager: kmano8; similarity_score: 0.33581
hiring_manager: azth; similarity_score: 0.33456
hiring_manager: meritt; similarity_score: 0.33333
hiring_manager: jnenglish; similarity_score: 0.33332
hiring_manager: vaxtrac; similarity_score: 0.32846
hiring_manager: snowmaker; similarity_score: 0.32846
hiring_manager: alexthornton; similarity_score: 0.32490
hiring_manager: ncbk12; similarity_score: 0.32490
hiring_manager: matm; similarity_score: 0.32373
hiring_manager: minichate; similarity_score: 0.32142
hiring_manager: jasonparekh; similarity_score: 0.32142
hiring_manager: jhdavids8; similarity_score: 0.32028
hiring_manager: cwhiten; similarity_score: 0.31914
hiring_manager: bsnyder; similarity_score: 0.31914
hiring_manager: JangoSteve; similarity_score: 0.31801
hiring_manager: boyd; similarity_score: 0.31249
hiring_manager: rchiba; similarity_score: 0.31249
hiring_manager: ejdyksen; similarity_score: 0.30927
hiring_manager: jsfour; similarity_score: 0.30821
hiring_manager: jspiral; similarity_score: 0.30821
hiring_manager: blakeweb; similarity_score: 0.30716
hiring_manager: conorgil145; similarity_score: 0.30405
hiring_manager: capkutay; similarity_score: 0.30100
hiring_manager: kedargj; similarity_score: 0.30099
hiring_manager: michaelrstubbs; similarity_score: 0.30099
hiring_manager: ninetax; similarity_score: 0.30099
hiring_manager: maxneu; similarity_score: 0.29220
hiring_manager: courtneypowell; similarity_score: 0.28938
hiring_manager: bitcrusher; similarity_score: 0.28661
hiring_manager: spang; similarity_score: 0.28301
hiring_manager: jjarmoc; similarity_score: 0.28124
hiring_manager: atto; similarity_score: 0.27522
hiring_manager: chrchr; similarity_score: 0.27107
hiring_manager: helloshow; similarity_score: 0.26626
hiring_manager: ehberger; similarity_score: 0.26086
hiring_manager: pensieri; similarity_score: 0.25069
hiring_manager: greattypo; similarity_score: 0.24589
hiring_manager: ddtruong17; similarity_score: 0.24522
hiring_manager: BWStearns; similarity_score: 0.21950
hiring_manager: makmanalp; similarity_score: 0.21897
hiring_manager: fh2210; similarity_score: 0.21634
hiring_manager: brendankemp; similarity_score: 0.20784
hiring_manager: frabrunelle; similarity_score: 0.14900
