hiring_manager: vseloved; similarity_score: 0.96773
hiring_manager: kenrose; similarity_score: 0.48386
hiring_manager: workmarket; similarity_score: 0.47999
hiring_manager: ryan_f; similarity_score: 0.47999
hiring_manager: jscalisi; similarity_score: 0.47618
hiring_manager: morgante; similarity_score: 0.47618
hiring_manager: andrewlin; similarity_score: 0.47618
hiring_manager: austinhallock; similarity_score: 0.47618
hiring_manager: joekur; similarity_score: 0.47243
hiring_manager: scidev; similarity_score: 0.47243
hiring_manager: transitorykris; similarity_score: 0.47243
hiring_manager: demac; similarity_score: 0.46874
hiring_manager: saucelabs; similarity_score: 0.46874
hiring_manager: pzearfoss; similarity_score: 0.46511
hiring_manager: joe_fro; similarity_score: 0.46511
hiring_manager: johnballjibe; similarity_score: 0.46510
hiring_manager: Rodi; similarity_score: 0.46510
hiring_manager: allbombs; similarity_score: 0.46510
hiring_manager: drc37; similarity_score: 0.46510
hiring_manager: dmritard96; similarity_score: 0.45454
hiring_manager: cpenner461; similarity_score: 0.45112
hiring_manager: adamalix; similarity_score: 0.45111
hiring_manager: pkrein; similarity_score: 0.44775
hiring_manager: USNetizen; similarity_score: 0.44775
hiring_manager: wittedhaddock; similarity_score: 0.44444
hiring_manager: jasoncartwright; similarity_score: 0.44117
hiring_manager: chris_raptr; similarity_score: 0.43795
hiring_manager: mrw34; similarity_score: 0.43795
hiring_manager: wadenick; similarity_score: 0.43794
hiring_manager: salar; similarity_score: 0.43794
hiring_manager: tristanz; similarity_score: 0.43478
hiring_manager: drp; similarity_score: 0.43477
hiring_manager: sadadar; similarity_score: 0.43477
hiring_manager: ben-deskpro; similarity_score: 0.43164
hiring_manager: hmpc; similarity_score: 0.42856
hiring_manager: ben336; similarity_score: 0.42552
hiring_manager: robg; similarity_score: 0.42552
hiring_manager: jsnook; similarity_score: 0.42253
hiring_manager: kdavari; similarity_score: 0.42253
hiring_manager: geori; similarity_score: 0.41666
hiring_manager: trentellingsen; similarity_score: 0.41666
hiring_manager: StefanBill; similarity_score: 0.41379
hiring_manager: erichurkman; similarity_score: 0.41378
hiring_manager: pallinder; similarity_score: 0.40815
hiring_manager: samirez; similarity_score: 0.40540
hiring_manager: machinezone; similarity_score: 0.40539
hiring_manager: Renat; similarity_score: 0.40539
hiring_manager: tylersakats; similarity_score: 0.40268
hiring_manager: marybheine; similarity_score: 0.40267
hiring_manager: PhantomPhreak; similarity_score: 0.39999
hiring_manager: RaizlabsTalent; similarity_score: 0.39999
hiring_manager: zacharypinter; similarity_score: 0.39999
hiring_manager: madjack74; similarity_score: 0.39999
hiring_manager: ebildsten; similarity_score: 0.39735
hiring_manager: SendGrid; similarity_score: 0.39734
hiring_manager: calpaterson; similarity_score: 0.39473
hiring_manager: gshx; similarity_score: 0.39215
hiring_manager: rememberlenny; similarity_score: 0.39215
hiring_manager: davidknezevic; similarity_score: 0.39214
hiring_manager: raxnet; similarity_score: 0.38709
hiring_manager: THSK; similarity_score: 0.38708
hiring_manager: bacheson1293; similarity_score: 0.38708
hiring_manager: egillie; similarity_score: 0.38461
hiring_manager: agazso; similarity_score: 0.38216
hiring_manager: bladedawg; similarity_score: 0.38215
hiring_manager: jonhearty; similarity_score: 0.37974
hiring_manager: tyoung; similarity_score: 0.37973
hiring_manager: ssk2; similarity_score: 0.37735
hiring_manager: BornInTheUSSR; similarity_score: 0.37735
hiring_manager: asolove; similarity_score: 0.37266
hiring_manager: pashabitz; similarity_score: 0.37266
hiring_manager: malyk; similarity_score: 0.37266
hiring_manager: chrisconley; similarity_score: 0.37036
hiring_manager: sam; similarity_score: 0.37036
hiring_manager: rskinner; similarity_score: 0.36809
hiring_manager: swilson7; similarity_score: 0.36809
hiring_manager: Theranos; similarity_score: 0.36809
hiring_manager: escherize; similarity_score: 0.36809
hiring_manager: mac14; similarity_score: 0.36809
hiring_manager: gsiener; similarity_score: 0.36808
hiring_manager: meaydinli; similarity_score: 0.36585
hiring_manager: mariusz331; similarity_score: 0.36584
hiring_manager: doctoboggan; similarity_score: 0.36363
hiring_manager: TEVO_throwaway; similarity_score: 0.36362
hiring_manager: hywel; similarity_score: 0.36144
hiring_manager: jdawe; similarity_score: 0.35928
hiring_manager: knowtheory; similarity_score: 0.35927
hiring_manager: cj; similarity_score: 0.35927
hiring_manager: DenisM; similarity_score: 0.35927
hiring_manager: olivercameron; similarity_score: 0.35714
hiring_manager: FreshPuzzles; similarity_score: 0.35713
hiring_manager: squirrel; similarity_score: 0.35713
hiring_manager: temuze; similarity_score: 0.35713
hiring_manager: wbobeirne; similarity_score: 0.35502
hiring_manager: masylum; similarity_score: 0.35501
hiring_manager: jtoberon; similarity_score: 0.35293
hiring_manager: alexose; similarity_score: 0.35293
hiring_manager: mdu; similarity_score: 0.35087
hiring_manager: sv123; similarity_score: 0.35087
hiring_manager: kevinschumacher; similarity_score: 0.35087
hiring_manager: twymer; similarity_score: 0.35087
hiring_manager: sinak; similarity_score: 0.34883
hiring_manager: evaneykelen; similarity_score: 0.34882
hiring_manager: jluan; similarity_score: 0.34681
hiring_manager: lrc1717; similarity_score: 0.34681
hiring_manager: martian; similarity_score: 0.34681
hiring_manager: jamieiles; similarity_score: 0.34482
hiring_manager: vinceguidry; similarity_score: 0.34482
hiring_manager: Peroni; similarity_score: 0.34481
hiring_manager: mandoescamilla; similarity_score: 0.34285
hiring_manager: nilsbunger; similarity_score: 0.34090
hiring_manager: purephase; similarity_score: 0.34090
hiring_manager: yjkogan; similarity_score: 0.34090
hiring_manager: Jobsatgraze; similarity_score: 0.34090
hiring_manager: adamwiggins; similarity_score: 0.34090
hiring_manager: Sarean; similarity_score: 0.33898
hiring_manager: diggan; similarity_score: 0.33897
hiring_manager: luisrudge; similarity_score: 0.33897
hiring_manager: alain_gilbert; similarity_score: 0.33897
hiring_manager: illscience; similarity_score: 0.33707
hiring_manager: manoa; similarity_score: 0.33519
hiring_manager: wdewind; similarity_score: 0.33519
hiring_manager: bgriggs1; similarity_score: 0.33518
hiring_manager: olegp; similarity_score: 0.33333
hiring_manager: jeffdn; similarity_score: 0.33332
hiring_manager: grigory; similarity_score: 0.33332
hiring_manager: jasoncrawford; similarity_score: 0.33332
hiring_manager: zmillman; similarity_score: 0.33149
hiring_manager: eugeneiiim; similarity_score: 0.33148
hiring_manager: sstevens13; similarity_score: 0.32966
hiring_manager: Jeffrey903; similarity_score: 0.32966
hiring_manager: Jhaney34; similarity_score: 0.32786
hiring_manager: brendan_gill; similarity_score: 0.32786
hiring_manager: uwemaurer; similarity_score: 0.32786
hiring_manager: nschuett; similarity_score: 0.32608
hiring_manager: VicinitasTech; similarity_score: 0.32608
hiring_manager: MattfromHall; similarity_score: 0.32607
hiring_manager: joshyeager; similarity_score: 0.32432
hiring_manager: scalesolved; similarity_score: 0.32431
hiring_manager: Andrew_Metail; similarity_score: 0.32431
hiring_manager: StackCommerce; similarity_score: 0.32431
hiring_manager: rs; similarity_score: 0.32258
hiring_manager: eli; similarity_score: 0.32257
hiring_manager: hafabnew; similarity_score: 0.32257
hiring_manager: button; similarity_score: 0.32257
hiring_manager: dale-ssc; similarity_score: 0.32257
hiring_manager: infer; similarity_score: 0.32084
hiring_manager: FLGMwt; similarity_score: 0.31914
hiring_manager: krambs; similarity_score: 0.31914
hiring_manager: wtvanhest; similarity_score: 0.31914
hiring_manager: thethimble; similarity_score: 0.31914
hiring_manager: DLarsen; similarity_score: 0.31745
hiring_manager: lipsmack; similarity_score: 0.31745
hiring_manager: natgordon; similarity_score: 0.31745
hiring_manager: blo; similarity_score: 0.31745
hiring_manager: abuggia; similarity_score: 0.31412
hiring_manager: millchristian; similarity_score: 0.31249
hiring_manager: mburnett; similarity_score: 0.31249
hiring_manager: fasteddie; similarity_score: 0.31088
hiring_manager: nickbaum; similarity_score: 0.31087
hiring_manager: carterbrutschy; similarity_score: 0.30927
hiring_manager: wwarren; similarity_score: 0.30769
hiring_manager: antoviaque; similarity_score: 0.30769
hiring_manager: gokulkumark; similarity_score: 0.30768
hiring_manager: gsmoore; similarity_score: 0.30768
hiring_manager: svec; similarity_score: 0.30768
hiring_manager: AndrewKemendo; similarity_score: 0.30768
hiring_manager: mikebabineau; similarity_score: 0.30611
hiring_manager: rcodesmith; similarity_score: 0.30456
hiring_manager: d0m; similarity_score: 0.30456
hiring_manager: akhudek; similarity_score: 0.30456
hiring_manager: kmerritt; similarity_score: 0.30456
hiring_manager: JayNeely; similarity_score: 0.30150
hiring_manager: ig1; similarity_score: 0.30149
hiring_manager: jakestein; similarity_score: 0.30149
hiring_manager: frd91gt; similarity_score: 0.29999
hiring_manager: villosil; similarity_score: 0.29850
hiring_manager: awongh; similarity_score: 0.29702
hiring_manager: Mynar; similarity_score: 0.29701
hiring_manager: jonbischke; similarity_score: 0.29556
hiring_manager: gvaldes; similarity_score: 0.29411
hiring_manager: jedanbik; similarity_score: 0.29411
hiring_manager: kennon42; similarity_score: 0.29268
hiring_manager: abadmeows; similarity_score: 0.29268
hiring_manager: rholdy; similarity_score: 0.29268
hiring_manager: samuelbrin; similarity_score: 0.29267
hiring_manager: tj_dstillery; similarity_score: 0.29267
hiring_manager: Michael_Docker; similarity_score: 0.29267
hiring_manager: d4mi3n; similarity_score: 0.29126
hiring_manager: amitkumar01; similarity_score: 0.29125
hiring_manager: EmilLondon; similarity_score: 0.29125
hiring_manager: AlexWest; similarity_score: 0.29125
hiring_manager: jgadbois; similarity_score: 0.28985
hiring_manager: robvolk; similarity_score: 0.28845
hiring_manager: meritt; similarity_score: 0.28707
hiring_manager: summerville; similarity_score: 0.28707
hiring_manager: Clairesheng; similarity_score: 0.28571
hiring_manager: fheisler; similarity_score: 0.28570
hiring_manager: spicyj; similarity_score: 0.28570
hiring_manager: arobbins; similarity_score: 0.28570
hiring_manager: tjicc; similarity_score: 0.28301
hiring_manager: JPMorganAthena; similarity_score: 0.28301
hiring_manager: capkutay; similarity_score: 0.28301
hiring_manager: ashleyjohn; similarity_score: 0.28168
hiring_manager: isojon; similarity_score: 0.28168
hiring_manager: mfontani; similarity_score: 0.28036
hiring_manager: devinfoley; similarity_score: 0.28036
hiring_manager: speek; similarity_score: 0.27906
hiring_manager: sparkman55; similarity_score: 0.27906
hiring_manager: jason_dstillery; similarity_score: 0.27906
hiring_manager: JimiofEden; similarity_score: 0.27906
hiring_manager: ILIKEPONIES; similarity_score: 0.27777
hiring_manager: Airphrame; similarity_score: 0.27777
hiring_manager: Stealx; similarity_score: 0.27777
hiring_manager: oebs; similarity_score: 0.27649
hiring_manager: gumby; similarity_score: 0.27649
hiring_manager: JJMalina; similarity_score: 0.27649
hiring_manager: mikepk; similarity_score: 0.27522
hiring_manager: jhdavids8; similarity_score: 0.27522
hiring_manager: jarmitage; similarity_score: 0.27397
hiring_manager: royrusso; similarity_score: 0.27396
hiring_manager: bostik; similarity_score: 0.27026
hiring_manager: zgm; similarity_score: 0.27026
hiring_manager: taggartbg; similarity_score: 0.27026
hiring_manager: samelawrence; similarity_score: 0.26905
hiring_manager: tripadvisor; similarity_score: 0.26905
hiring_manager: cliftonk; similarity_score: 0.26904
hiring_manager: cce_; similarity_score: 0.26785
hiring_manager: michaelhoffman; similarity_score: 0.26548
hiring_manager: bijanv; similarity_score: 0.26548
hiring_manager: zaidos; similarity_score: 0.26315
hiring_manager: ddtruong17; similarity_score: 0.26314
hiring_manager: bbeck; similarity_score: 0.26200
hiring_manager: cairo140; similarity_score: 0.26200
hiring_manager: ellego; similarity_score: 0.26200
hiring_manager: chollida1; similarity_score: 0.26086
hiring_manager: okhudeira; similarity_score: 0.26085
hiring_manager: andrewforee; similarity_score: 0.25973
hiring_manager: the_gigi; similarity_score: 0.25862
hiring_manager: sir_akshay; similarity_score: 0.25861
hiring_manager: itsdrewmiller; similarity_score: 0.25861
hiring_manager: tharshan09; similarity_score: 0.25861
hiring_manager: mmattax; similarity_score: 0.25751
hiring_manager: Synergyse; similarity_score: 0.25750
hiring_manager: lightningstorm; similarity_score: 0.25423
hiring_manager: mightybyte; similarity_score: 0.25104
hiring_manager: sb_ba; similarity_score: 0.24896
hiring_manager: kmano8; similarity_score: 0.24895
hiring_manager: techwraith; similarity_score: 0.24793
hiring_manager: bradfa; similarity_score: 0.24690
hiring_manager: snowmaker; similarity_score: 0.24589
hiring_manager: JimboOmega; similarity_score: 0.24489
hiring_manager: jerrythompson; similarity_score: 0.24290
hiring_manager: twog; similarity_score: 0.24096
hiring_manager: matm; similarity_score: 0.24096
hiring_manager: azth; similarity_score: 0.24096
hiring_manager: brandicmt; similarity_score: 0.23809
hiring_manager: calebelston; similarity_score: 0.23715
hiring_manager: radex; similarity_score: 0.23714
hiring_manager: andrem; similarity_score: 0.23528
hiring_manager: rchiba; similarity_score: 0.23528
hiring_manager: jumby; similarity_score: 0.23345
hiring_manager: scotchio; similarity_score: 0.23255
hiring_manager: meric; similarity_score: 0.23255
hiring_manager: jsfour; similarity_score: 0.23165
hiring_manager: boyd; similarity_score: 0.22988
hiring_manager: daryn00; similarity_score: 0.22900
hiring_manager: jyrani; similarity_score: 0.22900
hiring_manager: cwhiten; similarity_score: 0.22900
hiring_manager: karlwmacmillan; similarity_score: 0.22555
hiring_manager: interurban; similarity_score: 0.22387
hiring_manager: ricaurte; similarity_score: 0.22139
hiring_manager: karenkuhn; similarity_score: 0.21977
hiring_manager: a_bergie; similarity_score: 0.21897
hiring_manager: hectorals; similarity_score: 0.21817
hiring_manager: ejdyksen; similarity_score: 0.21817
hiring_manager: ssc-tech; similarity_score: 0.21660
hiring_manager: conorgil145; similarity_score: 0.21582
hiring_manager: Fr4ncis; similarity_score: 0.21582
hiring_manager: adamdingle; similarity_score: 0.21428
hiring_manager: blakeweb; similarity_score: 0.21276
hiring_manager: jjarmoc; similarity_score: 0.21200
hiring_manager: channel4; similarity_score: 0.21200
hiring_manager: dalys; similarity_score: 0.21200
hiring_manager: jdotjdot; similarity_score: 0.20905
hiring_manager: ninetax; similarity_score: 0.20547
hiring_manager: erex78; similarity_score: 0.20477
hiring_manager: dford87; similarity_score: 0.20269
hiring_manager: chris_webster75; similarity_score: 0.19867
hiring_manager: e0m; similarity_score: 0.19607
hiring_manager: kedargj; similarity_score: 0.19606
hiring_manager: diafygi; similarity_score: 0.19354
hiring_manager: krisneuharth; similarity_score: 0.18518
hiring_manager: UnderTheRadarKS; similarity_score: 0.18404
hiring_manager: greattypo; similarity_score: 0.18291
hiring_manager: alexthornton; similarity_score: 0.18126
hiring_manager: pensieri; similarity_score: 0.18071
hiring_manager: rkpzero; similarity_score: 0.18017
hiring_manager: adambratt; similarity_score: 0.17803
hiring_manager: PJDK; similarity_score: 0.17594
hiring_manager: samidalouche; similarity_score: 0.17290
hiring_manager: voleon; similarity_score: 0.16900
hiring_manager: theflyingkiwi42; similarity_score: 0.16620
hiring_manager: nixy; similarity_score: 0.16215
hiring_manager: vonnik; similarity_score: 0.15956
hiring_manager: BWStearns; similarity_score: 0.15706
hiring_manager: aj_icracked; similarity_score: 0.15305
hiring_manager: aglp2010; similarity_score: 0.14457
hiring_manager: aghuwalewala; similarity_score: 0.14116
hiring_manager: jamalex; similarity_score: 0.12551
hiring_manager: sophiestrap; similarity_score: 0.12023
