hiring_manager: papaonlegs; similarity_score: 0.33332
hiring_manager: ssk2; similarity_score: 0.00916
hiring_manager: clarkevans; similarity_score: 0.00908
hiring_manager: chollida1; similarity_score: 0.00908
hiring_manager: omarish; similarity_score: 0.00892
hiring_manager: clieu1; similarity_score: 0.00892
hiring_manager: jhmaddox; similarity_score: 0.00892
hiring_manager: kscottz; similarity_score: 0.00892
hiring_manager: knes; similarity_score: 0.00884
hiring_manager: meaydinli; similarity_score: 0.00877
hiring_manager: Dejeanakay; similarity_score: 0.00877
hiring_manager: mateodelnorte; similarity_score: 0.00876
hiring_manager: nathanwdavis; similarity_score: 0.00876
hiring_manager: anotherdrew42; similarity_score: 0.00876
hiring_manager: sam; similarity_score: 0.00869
hiring_manager: darrenkopp; similarity_score: 0.00861
hiring_manager: chrisduesing; similarity_score: 0.00861
hiring_manager: nkoren; similarity_score: 0.00861
hiring_manager: mburst; similarity_score: 0.00861
hiring_manager: axiom; similarity_score: 0.00861
hiring_manager: dannysu; similarity_score: 0.00854
hiring_manager: sciurus; similarity_score: 0.00840
hiring_manager: klochner; similarity_score: 0.00839
hiring_manager: d0m; similarity_score: 0.00832
hiring_manager: cj; similarity_score: 0.00832
hiring_manager: squirrel; similarity_score: 0.00819
hiring_manager: davidshariff; similarity_score: 0.00818
hiring_manager: breckognize; similarity_score: 0.00812
hiring_manager: kenrose; similarity_score: 0.00812
hiring_manager: jason_allen; similarity_score: 0.00812
hiring_manager: asolove; similarity_score: 0.00805
hiring_manager: BMarkmann; similarity_score: 0.00799
hiring_manager: yesimahuman; similarity_score: 0.00793
hiring_manager: olivercameron; similarity_score: 0.00793
hiring_manager: evaneykelen; similarity_score: 0.00792
hiring_manager: alexose; similarity_score: 0.00792
hiring_manager: DLarsen; similarity_score: 0.00792
hiring_manager: mandoescamilla; similarity_score: 0.00786
hiring_manager: biggitybones; similarity_score: 0.00786
hiring_manager: dimitry12; similarity_score: 0.00786
hiring_manager: nikhaldi; similarity_score: 0.00786
hiring_manager: soundandfeury; similarity_score: 0.00780
hiring_manager: yapjonathan; similarity_score: 0.00780
hiring_manager: bostonpete; similarity_score: 0.00780
hiring_manager: twymer; similarity_score: 0.00774
hiring_manager: bgriggs1; similarity_score: 0.00762
hiring_manager: jkoc; similarity_score: 0.00757
hiring_manager: eugeneiiim; similarity_score: 0.00757
hiring_manager: dwiel; similarity_score: 0.00756
hiring_manager: YelpEngineering; similarity_score: 0.00756
hiring_manager: manoa; similarity_score: 0.00746
hiring_manager: jasoncrawford; similarity_score: 0.00746
hiring_manager: infer; similarity_score: 0.00745
hiring_manager: biomimic; similarity_score: 0.00745
hiring_manager: mpdaugherty; similarity_score: 0.00740
hiring_manager: inastar; similarity_score: 0.00734
hiring_manager: stockninja; similarity_score: 0.00734
hiring_manager: jlees; similarity_score: 0.00729
hiring_manager: sridevizarin; similarity_score: 0.00729
hiring_manager: conversica; similarity_score: 0.00729
hiring_manager: brendan_gill; similarity_score: 0.00729
hiring_manager: rvivek; similarity_score: 0.00714
hiring_manager: petrosagg; similarity_score: 0.00714
hiring_manager: hafabnew; similarity_score: 0.00713
hiring_manager: xiongww; similarity_score: 0.00709
hiring_manager: vonnik; similarity_score: 0.00708
hiring_manager: bootstraponline; similarity_score: 0.00699
hiring_manager: thethimble; similarity_score: 0.00698
hiring_manager: Gyffindor; similarity_score: 0.00693
hiring_manager: pashabitz; similarity_score: 0.00693
hiring_manager: djyoo; similarity_score: 0.00693
hiring_manager: rprovey; similarity_score: 0.00689
hiring_manager: fasteddie; similarity_score: 0.00689
hiring_manager: ndonnellan; similarity_score: 0.00688
hiring_manager: santiycr; similarity_score: 0.00684
hiring_manager: astralship; similarity_score: 0.00680
hiring_manager: noobuser123; similarity_score: 0.00679
hiring_manager: tianyicui; similarity_score: 0.00670
hiring_manager: pandamcbonesaw; similarity_score: 0.00670
hiring_manager: mikebabineau; similarity_score: 0.00666
hiring_manager: antoviaque; similarity_score: 0.00666
hiring_manager: tobinharris; similarity_score: 0.00662
hiring_manager: tharshan09; similarity_score: 0.00661
hiring_manager: sethbannon; similarity_score: 0.00661
hiring_manager: blo; similarity_score: 0.00661
hiring_manager: hseikaly; similarity_score: 0.00648
hiring_manager: sian_OK; similarity_score: 0.00645
hiring_manager: svec; similarity_score: 0.00644
hiring_manager: fheisler; similarity_score: 0.00640
hiring_manager: Clairesheng; similarity_score: 0.00640
hiring_manager: bambootalent; similarity_score: 0.00640
hiring_manager: jakestein; similarity_score: 0.00636
hiring_manager: sinak; similarity_score: 0.00636
hiring_manager: AaronLasseigne; similarity_score: 0.00636
hiring_manager: zeiler; similarity_score: 0.00636
hiring_manager: scottaj2; similarity_score: 0.00632
hiring_manager: dh0913; similarity_score: 0.00632
hiring_manager: JJMalina; similarity_score: 0.00628
hiring_manager: Bahamut; similarity_score: 0.00624
hiring_manager: sqs; similarity_score: 0.00624
hiring_manager: azinman2; similarity_score: 0.00624
hiring_manager: brandonthejames; similarity_score: 0.00624
hiring_manager: joshuamcginnis; similarity_score: 0.00620
hiring_manager: jonbischke; similarity_score: 0.00620
hiring_manager: martinshen; similarity_score: 0.00620
hiring_manager: Synergyse; similarity_score: 0.00616
hiring_manager: kcrossisec; similarity_score: 0.00616
hiring_manager: EmilLondon; similarity_score: 0.00612
hiring_manager: jarmitage; similarity_score: 0.00609
hiring_manager: diego; similarity_score: 0.00608
hiring_manager: fortpoint; similarity_score: 0.00605
hiring_manager: jontonsoup; similarity_score: 0.00605
hiring_manager: bjelkeman-again; similarity_score: 0.00601
hiring_manager: _br; similarity_score: 0.00598
hiring_manager: sparkman55; similarity_score: 0.00598
hiring_manager: JimiofEden; similarity_score: 0.00598
hiring_manager: arobbins; similarity_score: 0.00591
hiring_manager: alexchantastic; similarity_score: 0.00587
hiring_manager: ILIKEPONIES; similarity_score: 0.00580
hiring_manager: georgespencer; similarity_score: 0.00574
hiring_manager: cgilboy; similarity_score: 0.00574
hiring_manager: bostik; similarity_score: 0.00564
hiring_manager: michaelhoffman; similarity_score: 0.00564
hiring_manager: gsastry; similarity_score: 0.00564
hiring_manager: noahbrier; similarity_score: 0.00561
hiring_manager: waseems; similarity_score: 0.00561
hiring_manager: tqn; similarity_score: 0.00552
hiring_manager: cairo140; similarity_score: 0.00552
hiring_manager: oms1005; similarity_score: 0.00551
hiring_manager: shedd; similarity_score: 0.00548
hiring_manager: tair; similarity_score: 0.00545
hiring_manager: gnidan; similarity_score: 0.00542
hiring_manager: frisco; similarity_score: 0.00540
hiring_manager: zaidos; similarity_score: 0.00540
hiring_manager: paulc; similarity_score: 0.00537
hiring_manager: mapdock; similarity_score: 0.00534
hiring_manager: woodhull; similarity_score: 0.00534
hiring_manager: bbeck; similarity_score: 0.00534
hiring_manager: andrewforee; similarity_score: 0.00533
hiring_manager: daveoflynn; similarity_score: 0.00528
hiring_manager: the_gigi; similarity_score: 0.00528
hiring_manager: jennifer_scroll; similarity_score: 0.00528
hiring_manager: swampthing; similarity_score: 0.00528
hiring_manager: arach; similarity_score: 0.00526
hiring_manager: lightningstorm; similarity_score: 0.00523
hiring_manager: mbesto; similarity_score: 0.00523
hiring_manager: samuelbrin; similarity_score: 0.00520
hiring_manager: sb_ba; similarity_score: 0.00517
hiring_manager: ameryz07; similarity_score: 0.00517
hiring_manager: iis_zephyr; similarity_score: 0.00507
hiring_manager: JimboOmega; similarity_score: 0.00504
hiring_manager: kmano8; similarity_score: 0.00504
hiring_manager: dalys; similarity_score: 0.00504
hiring_manager: jnenglish; similarity_score: 0.00502
hiring_manager: meritt; similarity_score: 0.00502
hiring_manager: azth; similarity_score: 0.00494
hiring_manager: vaxtrac; similarity_score: 0.00492
hiring_manager: ncbk12; similarity_score: 0.00492
hiring_manager: snowmaker; similarity_score: 0.00485
hiring_manager: matm; similarity_score: 0.00482
hiring_manager: jasonparekh; similarity_score: 0.00477
hiring_manager: alexthornton; similarity_score: 0.00477
hiring_manager: bsnyder; similarity_score: 0.00473
hiring_manager: minichate; similarity_score: 0.00471
hiring_manager: jhdavids8; similarity_score: 0.00469
hiring_manager: cwhiten; similarity_score: 0.00469
hiring_manager: rchiba; similarity_score: 0.00468
hiring_manager: boyd; similarity_score: 0.00451
hiring_manager: jsfour; similarity_score: 0.00450
hiring_manager: JangoSteve; similarity_score: 0.00448
hiring_manager: blakeweb; similarity_score: 0.00446
hiring_manager: jspiral; similarity_score: 0.00438
hiring_manager: ejdyksen; similarity_score: 0.00437
hiring_manager: capkutay; similarity_score: 0.00432
hiring_manager: ninetax; similarity_score: 0.00430
hiring_manager: kedargj; similarity_score: 0.00426
hiring_manager: michaelrstubbs; similarity_score: 0.00425
hiring_manager: conorgil145; similarity_score: 0.00424
hiring_manager: maxneu; similarity_score: 0.00414
hiring_manager: courtneypowell; similarity_score: 0.00409
hiring_manager: bitcrusher; similarity_score: 0.00408
hiring_manager: jjarmoc; similarity_score: 0.00406
hiring_manager: spang; similarity_score: 0.00396
hiring_manager: atto; similarity_score: 0.00381
hiring_manager: chrchr; similarity_score: 0.00380
hiring_manager: helloshow; similarity_score: 0.00371
hiring_manager: ehberger; similarity_score: 0.00358
hiring_manager: pensieri; similarity_score: 0.00338
hiring_manager: greattypo; similarity_score: 0.00337
hiring_manager: ddtruong17; similarity_score: 0.00331
hiring_manager: BWStearns; similarity_score: 0.00288
hiring_manager: makmanalp; similarity_score: 0.00284
hiring_manager: fh2210; similarity_score: 0.00280
hiring_manager: brendankemp; similarity_score: 0.00268
hiring_manager: frabrunelle; similarity_score: 0.00183
